"가맹점명",사용가능지역화폐,시도명,시군구명,소재지도로명주소,소재지지번주소,업종명,주요상품,전화번호,데이터기준일자
"고연초",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 성산2길 21,,,,,2023-07-10
"대한사료",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 중거리당산로 115,,,,,2023-07-10
"생명수산",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 동리로 82-1,,,,,2023-07-10
"올레길포장마차",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 성산2길 17,,,,,2023-07-10
"중앙인재사",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 중앙로 242,,,,,2023-07-10
"그랑프리",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 성산2길 15,,,,,2023-07-10
"타이어테크(고창점)",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 녹두로 1303,,,,,2023-07-10
"고창에어컨",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 보릿골로 74,,,,,2023-07-10
"수정미용실",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 동리로 51-1,,,,,2023-07-10
"민선헤어",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 성산2길 30,,,,,2023-07-10
"황토건강방",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 보릿골로 127-8,,,,,2023-07-10
"신흥식당",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 남정14길 9,,,,,2023-07-10
"고창골프존",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 월곡10길 6,,,,,2023-07-10
"머리통령",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 월곡로 5,,,,,2023-07-10
"술이땡기는시간",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 성산2길 16,,,,,2023-07-10
"티바두마리치킨.토스트굽는사람들",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 성산2길 7,,,,,2023-07-10
"아뜨리에",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 성산로 31,,,,,2023-07-10
"사랑카센타",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 남구3길 32,,,,,2023-07-10
"더굿샵",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 중앙로 313,,,,,2023-07-10
"머리 마실 가는날",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 남정1길 6,,,,,2023-07-10
"우성에프엔비 휘트니스",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 중앙로 232,,,,,2023-07-10
"건강나라맛사지",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 월곡6길 13,,,,,2023-07-10
"노랑통닭 고창점",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 보릿골로 57-12,,,,,2023-07-10
"떡가방",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 시장길 13,,,,,2023-07-10
"터미널미용실",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 성산2길 6,,,,,2023-07-10
"천지가든",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 녹두로 1165-4,,,,,2023-07-10
"또물또학원",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 월곡로 42,,,,,2023-07-10
"파도레포츠",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 중앙로 175,,,,,2023-07-10
"다인 전통찻집",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 월곡로 51,,,,,2023-07-10
"서림지업사",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 시장길 20,,,,,2023-07-10
"클레오파트라",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 동리로 31-1,,,,,2023-07-10
"주민공정여행사 팜팜",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 중거리당산로 145-1,,,,,2023-07-10
"엄마방",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 동리로 72,,,,,2023-07-10
"신안수산",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 신상길 27-3,,,,,2023-07-10
"광수생각못말리는포차",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 중거리당산로 145-2,,,,,2023-07-10
"떴다건강원",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 시장안길 22-1,,,,,2023-07-10
"솔나무떡방앗간",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 시장길 19,,,,,2023-07-10
"라비다  박지오  뷰티샵",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 보릿골로 125,,,,,2023-07-10
"사랑새봄",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 월산길 57,,,,,2023-07-10
"시온헤어샵",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 시장길 16,,,,,2023-07-10
"댕기머리헤어샵",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 시장길 15,,,,,2023-07-10
"문리버 (Moon River)",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 남정10길 2,,,,,2023-07-10
"썬당구클럽",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 중앙로 309,,,,,2023-07-10
"우리전통순대",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 화신1길 18,,,,,2023-07-10
"홈케어나라(고창정수기,비데 관리센터)",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 보릿골로 144,,,,,2023-07-10
"두부명가",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 중거리당산로 116,,,,,2023-07-10
"신발에담은행복",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 시장길 15,,,,,2023-07-10
SBS당구클럽,고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 성산2길 17,,,,,2023-07-10
"파닉스학원",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 중앙로 317,,,,,2023-07-10
"미소식당",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 남정6길 23,,,,,2023-07-10
"차사랑자동차용품백화점",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 중앙로 162,,,,,2023-07-10
"고기마트",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 동리로 56,,,,,2023-07-10
"장터정육점",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 시장길 16,,,,,2023-07-10
"금강설비",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 동리로 13,,,,,2023-07-10
"혜성학원",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 월곡1길 20,,,,,2023-07-10
"유빌라테 피아노 교습소",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 중앙로 170-6,,,,,2023-07-10
"선운골프존",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 보릿골로 136,,,,,2023-07-10
"점프노리스포츠 고창점",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 월곡6길 12,,,,,2023-07-10
"지에스이십오고창병원점",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 화신1길 9,,,,,2023-07-10
"김  의상실",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 동리로 47,,,,,2023-07-10
"에스(S) 요가 아카데미",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 월곡로 48,,,,,2023-07-10
"지원",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 월곡로 30,,,,,2023-07-10
"담마협동조합",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 중앙로 330,,,,,2023-07-10
"황이깽이냠냠마차",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 성산3길 15,,,,,2023-07-10
"에이스노래주점",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 중앙로 180,,,,,2023-07-10
"한국타이어고창종합대리점",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 중거리당산로 23,,,,,2023-07-10
"형제자동차유리",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 녹두로 1242,,,,,2023-07-10
"행운복권방",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 중앙로 200,,,,,2023-07-10
"대림혼다고창대리점",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 천변남로 60,,,,,2023-07-10
"고수식당",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 성산2길 6,,,,,2023-07-10
"대진농자재",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 동리로 7,,,,,2023-07-10
"고창전통자수",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 동리로 120,,,,,2023-07-10
"다은회관",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 동산7길 1,,,,,2023-07-10
"빈티지(Vintage)",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 동리로 69,,,,,2023-07-10
"엠.코너",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 교촌3길 13,,,,,2023-07-10
"고창자동차유리",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 시장안길 3,,,,,2023-07-10
"칠성상회",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 성산2길 6,,,,,2023-07-10
365세일의류,고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 동리로 53,,,,,2023-07-10
"에이스",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 화신2길 26-10,,,,,2023-07-10
"맥스 주짓수 아카데미",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 교촌5길 35,,,,,2023-07-10
"뉴랜드알로에",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 중앙로 207-1,,,,,2023-07-10
"돈치킨",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 성산2길 21,,,,,2023-07-10
"카페 청보리",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 보릿골로 195-9,,,,,2023-07-10
"맛나식품",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 동리로 55,,,,,2023-07-10
"유리네",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 남정10길 11,,,,,2023-07-10
"고창대리운전",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 동리로 42,,,,,2023-07-10
"안경이야기",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 교촌5길 13,,,,,2023-07-10
"돈주네",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 성산로 19,,,,,2023-07-10
"진주패션",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 동리로 50,,,,,2023-07-10
"온미디어아트센터",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 월곡로 5,,,,,2023-07-10
"힐링스크린",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 교촌2길 25,,,,,2023-07-10
"대신정기화물",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 남정2길 8,,,,,2023-07-10
"들뫼풍경",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 전봉준로 108,,,,,2023-07-10
"샤넬라인",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 동리로 52-1,,,,,2023-07-10
"사라헤어샵",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 교촌4길 8-8,,,,,2023-07-10
"슈퍼타이어고창점",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 보릿골로 48,,,,,2023-07-10
"또봄헤어",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 월곡1길 45,,,,,2023-07-10
"명인전기조명",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 보릿골로 55,,,,,2023-07-10
"대주객",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 남정6길 48,,,,,2023-07-10
"현대씽크",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 천변남로 22,,,,,2023-07-10
"명성앵글",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 보릿골로 92,,,,,2023-07-10
"붕붕카센터",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 고인돌대로 1897-11,,,,,2023-07-10
"지리산밤집",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 시장길 15,,,,,2023-07-10
"제일튀김",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 월곡1길 51,,,,,2023-07-10
"부성한복침구사",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 동리로 66,,,,,2023-07-10
"정숙퀸영어교습소",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 성산로 49,,,,,2023-07-10
"해솔보습학원",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 교흥길 17,,,,,2023-07-10
"한우가",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 천변남로 60,,,,,2023-07-10
"명성식당",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 성산2길 6,,,,,2023-07-10
"아이비클럽",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 성산2길 50,,,,,2023-07-10
"육초동",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 석정2로 160,,,,,2023-07-10
"동그라미",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 시장안길 26,,,,,2023-07-10
"서진헤어",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 남정10길 2,,,,,2023-07-10
"혜윰",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 월곡뉴타운2길 13,,,,,2023-07-10
"모량갈비",고창지역사랑상품권,전라북도,고창군,전라북도 고창군 고창읍 성산1길 9,,,,,2023-07-10
